sampno,recruit,language,county,futuredecisionrole,householdvehicles,housing,parkingtype,parkingpay,parkamt,parkperiod,companyvehicles,purchase10years,purchase10years2,purchase10years3,futurefirst,pevowner,householdmembers1,householdmembers2,householdmembers3,householdmembers4,householdmembers5,whyphev1,whyphev2,whyphev3,whyphev4,whyphev5,whyphev6,whyphev7,whyphev8,whyphev9,whyphev10,whyphev11,whyphev12,whyphev13,whyphev14,whyphev15,whyphev16,whyphev17,whyphev18,whyphev_x,whybev1,whybev2,whybev3,whybev4,whybev5,whybev6,whybev7,whybev8,whybev9,whybev10,whybev11,whybev12,whybev13,whybev14,whybev15,whybev16,whybev17,whybev18,whybev_x,altconcerns1,altconcerns2,altconcerns3,altconcerns4,altconcerns5,altconcerns6,altconcerns7,altconcerns8,altconcerns9,homeinstall,installcost1,installcost2,pev_charger_type1,pev_charger_type2,pev_charger_type3,pev_charger_type4,pev_charger_type5,pev_charger_type6,pev_charger_typex,chargefreq,pev07_chargemorning1,pev07_chargemorning2,pev07_chargemorning3,pev07_chargemorning4,pev07_chargemorning5,pev07_chargemorning6,pev08_chargeafternoon1,pev08_chargeafternoon2,pev08_chargeafternoon3,pev08_chargeafternoon4,pev08_chargeafternoon5,pev08_chargeafternoon6,pev09_chargeevening1,pev09_chargeevening2,pev09_chargeevening3,pev09_chargeevening4,pev09_chargeevening5,pev09_chargeevening6,pev10_chargenight1,pev10_chargenight2,pev10_chargenight3,pev10_chargenight4,pev10_chargenight5,pev10_chargenight6,pev11_variablerates,pev13_meter,pev14_specialrate,pev15_kwhrate1,pev15_kwhrate2,pev15_kwhrate3,pev15_kwhrate4,pev16_actualrange,recommend,replacecatch,rc2_replace_type,rc2_replace_newused,rc2_replace_powertrain,replacesoon,replace_veh_make,replace_price,home_fuel,replace_mpg,replace_annual,replace_primary_dr,futureaddition,futureadditioncatch,additionalveh,additional_type,additional_newused,additional_powertrain,additional_veh_make,additional_price,additionalhome_fuel,additional_mpg,additional_annual,additional_primary_dr,autoagree1,autoagree2,autoagree3,autoagree4,consideralt1,consideralt2,consideralt3,consideralt4,consideralt5,consideralt6,consideralt7,consideralt8,bevconcerns1,bevconcerns2,bevconcerns3,bevconcerns4,bevconcerns5,bevconcerns6,bevconcerns7,bevconcerns8,bevconcerns9,bevconcerns10,bevconcerns11,bevconcerns12,bevconcerns13,bevconcerns14,bevconcerns15,bevconcerns16,bevconcerns_x,phevconcerns1,phevconcerns2,phevconcerns3,phevconcerns4,phevconcerns5,phevconcerns6,phevconcerns7,phevconcerns8,phevconcerns9,phevconcerns10,phevconcerns11,phevconcerns12,phevconcerns13,phevconcerns14,phevconcerns15,phevconcerns_x,fcvconcerns1,fcvconcerns2,fcvconcerns3,fcvconcerns4,fcvconcerns5,fcvconcerns6,fcvconcerns7,fcvconcerns8,fcvconcerns9,fcvconcerns10,fcvconcerns11,fcvconcerns12,fcvconcerns13,fcvconcerns_x,topattributes1,topattributes2,topattributes3,topattributes4,topattributes5,topattributes6,topattributes7,topattributes8,topattributes9,topattributes10,topattributes11,topattributes12,topattributes13,topattributes14,topattributes15,carshare,whynocarshare,whynocarsharex,rideshare,ridesharewhy1,ridesharewhy2,ridesharewhy3,ridesharewhyx,whynorideshare,whynoridesharex,rideshareagree,futuremileage,solar,solar_future,income,region,city,zipcode,pevowner.1
3409,3,1,37,1,2,1,2,2,-1.0,-1,1,3,2,0,2,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,51,45000,-1,24,1000,1,4,-1,2,9,1,1,8,45000,2,26,1500,2,5,5,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,4,-1,-1,-1,,7,,5,5.0,2,1,7,3,San Diego,92103.0,0
3411,3,1,19,1,2,5,3,2,-1.0,-1,2,0,1,1,3,1,0,0,0,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,1,1,5,4,5,5,4,1,1200.0,1500,1,0,0,0,0,0,,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,2,-1,-1.0,-1.0,-1.0,-1.0,21,1,-1,-1,-1,-1,2,53,40000,-1,40,10000,2,4,-1,1,8,1,9,8,30000,1,150,6000,1,1,5,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,1,0,1,1,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,,5,-1,-1,-1,,6,,5,3.5,2,2,7,2,West Hollywood,90069.0,1
3412,3,1,5,2,2,4,2,1,10.0,3,1,1,3,0,3,0,0,0,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,2,2,4,4,-1,4,1466,-1,24,2367,1,4,-1,3,2,5,2,2,25677,2,115,1444,2,2,5,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,,1,1,0,0,,-1,,2,10.0,1,-1,4,6,,,0
3417,3,1,50,1,1,2,3,2,-1.0,-1,2,1,1,0,1,0,0,2,0,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,17,10000,-1,39,50,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,6,,4,-1,-1,-1,,7,,5,50.0,2,2,1,5,Modesto,95355.0,0
3419,3,1,19,1,2,2,1,2,-1.0,-1,2,1,1,0,2,0,1,0,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,7,45000,-1,10,900,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,,1,0,0,1,1,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,,5,-1,-1,-1,,6,,3,5.0,2,2,4,2,North Hills,91343.0,0
3421,3,1,19,3,2,2,1,2,-1.0,-1,2,1,0,0,3,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,5,40000,-1,25,3000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,,0,1,1,1,0,1,0,1,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,,5,-1,-1,-1,,7,,5,4.0,2,2,10,2,Santa Monica,90402.0,0
3422,3,1,56,3,4,1,2,2,-1.0,-1,2,1,2,0,1,0,0,0,0,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,31,78000,-1,15,3000,1,3,-1,1,8,1,1,48,31000,2,20,3000,3,2,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,6,,4,-1,-1,-1,,6,,3,5.0,2,2,9,2,Camarillo,93012.0,0
3423,3,1,33,1,1,6,4,2,-1.0,-1,2,0,0,1,2,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,25,40000,-1,40,10000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,4,,2,1,0,0,,6,,4,4.0,2,2,6,2,Palm Desert,92260.0,0
3424,3,1,19,3,1,1,2,2,-1.0,-1,2,1,1,0,2,0,0,2,0,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,35,35000,-1,28,14000,2,2,-1,1,3,1,1,22,24000,2,28,10000,1,3,3,3,3,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,1,0,1,0,1,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,,3,-1,-1,-1,,6,,3,5.0,2,2,7,2,Van Nuys,91406.0,0
3427,3,1,31,1,1,1,2,2,-1.0,-1,2,1,0,0,2,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,10,25000,-1,20,10000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,,1,0,0,0,1,1,0,1,0,0,0,0,0,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,6,,5,-1,-1,-1,,6,,5,3.0,2,1,5,4,Roseville,95678.0,0
3428,3,1,19,2,2,1,1,2,-1.0,-1,2,2,0,0,3,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,2,53,35000,1,85,4000,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,1,1,0,0,0,0,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,4,,2,0,0,1,Don't any more,8,not needed,5,3.2,2,2,7,2,Claremont,91711.0,0
3429,3,1,54,3,1,1,1,2,-1.0,-1,2,1,0,0,4,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,15,22000,-1,28,7000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,,1,0,0,0,1,1,0,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,6,,5,-1,-1,-1,,6,,5,3.5,1,-1,5,5,Porterville,93257.0,0
3430,3,1,40,1,1,2,1,2,-1.0,-1,2,0,1,0,2,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,15,10000,-1,60,20000,1,4,-1,1,8,3,2,15,10000,2,45,5000,2,1,1,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,,1,0,0,0,0,1,1,1,0,1,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,2,1,0,0,,7,,4,6.5,2,2,6,6,Los Osos,93402.0,0
3432,3,1,38,1,1,2,5,2,-1.0,-1,2,0,0,0,3,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,53,4000,-1,25,2000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,,5,-1,-1,-1,,8,"the drivers are, uh, sketchy with poor background checks",2,4.0,2,2,8,1,San Francisco,94118.0,0
3433,3,1,37,1,2,6,4,1,500.0,3,2,2,1,0,2,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,5,2,1,7,20000,1,123,1000,2,1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,,1,0,0,0,1,1,1,0,0,1,0,0,0,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,,4,-1,-1,-1,,3,,2,99.0,2,1,2,3,Stockton,95212.0,0
3434,3,1,30,2,2,1,1,2,-1.0,-1,2,2,0,0,2,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,53,25000,2,50,5000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,,1,1,0,0,0,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,,2,1,0,0,,4,,3,3.5,2,1,6,2,La Habra,90631.0,0
3436,3,1,50,1,1,3,2,2,-1.0,-1,2,0,0,0,3,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,53,5000,-1,35,2000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0,1,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,,5,-1,-1,-1,,4,,3,5.0,2,2,2,5,Modesto,95351.0,0
3437,3,1,30,1,1,2,1,2,-1.0,-1,2,0,1,0,2,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,31,30000,-1,30,2500,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,,0,0,0,0,1,1,1,1,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,6,,5,-1,-1,-1,,6,,5,5.0,2,2,5,2,Aliso Viejo,92656.0,0
3440,3,1,19,3,1,1,2,2,-1.0,-1,2,0,3,0,2,0,2,0,0,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,53,30000,-1,21,60000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,4,,5,-1,-1,-1,,4,,5,3.6,2,2,4,2,Los Angeles,90047.0,0
3441,3,1,19,3,1,1,1,2,-1.0,-1,2,0,1,0,3,0,0,0,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,5,60000,1,40,15000,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,1,1,0,0,0,0,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,2,,1,1,0,0,,-1,,2,4.0,2,1,9,2,Granada Hills,91344.0,0
3443,3,1,15,2,4,1,1,2,-1.0,-1,2,3,0,0,1,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,3,53,30000,-1,20,3000,1,1,-1,1,5,1,1,10,50000,2,20,3000,1,1,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,,0,0,0,0,1,1,1,1,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5,6,,5,-1,-1,-1,,6,,5,5.0,1,-1,7,5,Rosamond,93560.0,0
